"node"	"propform"	"tildevalue"	"%"	"actantslist"
"ls:fr:node:26543"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26544"	"$1 ~"	"bout"	"100"	"($1=X)"
"ls:fr:node:26546"	"~ où travaillent les $1 au service des $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26547"	"~"	""	"100"	"()"
"ls:fr:node:26548"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26550"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26551"	"$1 ~ $2"	" bouscule "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26552"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26553"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26554"	"! ~ où $1 vend $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26555"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26556"	"$1 ~ $2 avec $3"	"boutonne"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26558"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:26560"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26561"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26562"	"$1 ~ $2"	"branche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26563"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26564"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:26565"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26566"	"$1 ~"	" brille "	"100"	"($1=X)"
"ls:fr:node:26567"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26568"	"$1 ~ $2"	" brise "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26569"	"~ de $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26570"	"~ qui sert à $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26571"	"$1 ~ $2 avec $3"	"brosse"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26572"	"~"	""	"60"	"()"
"ls:fr:node:26573"	"$1 ~ $2"	"brouille"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26574"	"~ écrit par $1 contenant $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26575"	"$1 ~ $2 avec $3"	"broie"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26576"	"~ produit par $1"	""	"100"	"($1=X)"
"ls:fr:node:26577"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26578"	"$1 ~ $2"	"brûle"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26579"	"~ de $1 causé par $2 sur $3"	""	"100"	"($1=Y,$2=X,$3=Z)"
"ls:fr:node:26580"	"~"	""	"60"	"()"
"ls:fr:node:26581"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26582"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26583"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26584"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:26585"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26586"	"~"	""	"100"	"()"
"ls:fr:node:26587"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26588"	"~ sur $1"	""	"100"	"($1=X)"
"ls:fr:node:26589"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:26590"	"~ conduit par $1 et utilisé par  $2, qui s’arrête à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26591"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26593"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26594"	"~ où les  $1 offrent le service $2 aux $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26595"	"~ qui sert à $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26596"	"$1 ~ $2 dans $3"	" cache "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26597"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26598"	"~"	""	"100"	"()"
"ls:fr:node:26599"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26601"	"~ qui sert à $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26602"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26604"	"~ cultivé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26605"	"~ où les $1 fournissent $2 aux $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26606"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26607"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26608"	"~"	""	"100"	"()"
"ls:fr:node:26609"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26610"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26611"	"~"	""	"100"	"()"
"ls:fr:node:26612"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26614"	"$1, qui est un ~ de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26615"	"$1 ~ $2 de $2.2"	"cambriole"	"100"	"($1=X,$2.1=Y1,$2.2=Y2)"
"ls:fr:node:26616"	"~ qui sert à $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26617"	"~ qui sert à $1 pour transporter $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26618"	"~ qui sert à $1 pour transporter $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26619"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26620"	"~ où vivent les $1"	""	"100"	"($1=X)"
"ls:fr:node:26621"	"$1 ~ à $2"	" campe "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26622"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26623"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:26624"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26625"	"~ de $2 dont souffre $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26626"	"$1, ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26627"	"~"	""	"100"	"()"
"ls:fr:node:26628"	"~"	""	"100"	"()"
"ls:fr:node:26629"	"~ qui sert à $1 pour lancer $2 sur $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26630"	"~ où les $1 vont pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26631"	"~"	""	"100"	"()"
"ls:fr:node:26632"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26633"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26634"	"$1, ~ dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26635"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26636"	"~ pratiqué par les $1"	""	"100"	"($1=X)"
"ls:fr:node:26637"	"~ de $1 à propos de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26638"	"$1 ~ $2"	" capture "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26639"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26641"	"~ qui sert à $1 pour transporter $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26642"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26643"	"$1 ~ $2"	" caractérise "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26645"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26646"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26647"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26652"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26653"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"ls:fr:node:26658"	"~ qui sert à $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26659"	"~"	""	"100"	"()"
"ls:fr:node:26660"	"$1, qui est un ~ de $2"	" cas "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26661"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26662"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26663"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26664"	"$1 ~"	"casse"	"100"	"($1=X)"
"ls:fr:node:26665"	"~ de $2 établi par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26666"	"$1, qui est une ~ dont est victime $2"	""	"90"	"($1=X,$2=Y)"
"ls:fr:node:26667"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26668"	"~ de $1 consistant en $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26669"	"$1 ~ $2"	"cause"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26670"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26674"	"$1 ~ $2 à $3"	" cède "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26677"	"$1 qui est ~ parmi $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26678"	"$1 ~ $2 par $3"	" célèbre "	"80"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26679"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:26682"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:26683"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26685"	"~ de $2 utilisé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26686"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26687"	"~, $1"	""	"100"	"($1=X)"
"ls:fr:node:26689"	"~ qui sert à $1 pour mettre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26690"	"~ à laquelle participent les $1"	""	"100"	"($1=X)"
"ls:fr:node:26691"	"~ destinée à être consommée  par $1"	""	"100"	"($1=X)"
"ls:fr:node:26692"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26694"	"~, $1"	" Certes"	"100"	"($1=X)"
"ls:fr:node:26695"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26698"	"~ de $1 causé par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26699"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26700"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26701"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:26702"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26703"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26704"	"~ cultivé par $1 pour faire pousser $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26705"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26706"	"~"	""	"100"	"()"
"ls:fr:node:26707"	"~ de $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26708"	"$1 ~"	"change"	"100"	"($1=X)"
"ls:fr:node:26709"	"~ fait par $1 à $2 à propos de $3 pour obtenir $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:26710"	"$1 ~ $2 (à $3)"	" chante "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26711"	"~"	""	"100"	"()"
"ls:fr:node:26712"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26714"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:26715"	"~ préparée par $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26717"	"~ de $1 envers $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26719"	"$1 ~ $2 de $3"	" chasse "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26720"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26721"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26722"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26724"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26725"	"$1 ~"	" chauffe "	"100"	"($1=X)"
"ls:fr:node:26726"	"~ de $1 pour les $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26727"	"~ de $1"	" chaussettes "	"100"	"($1=X)"
"ls:fr:node:26728"	"~ de $1"	" chaussons "	"100"	"($1=X)"
"ls:fr:node:26729"	"~ de $1"	" chaussures "	"100"	"($1=X)"
"ls:fr:node:26730"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26731"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26732"	"~ utilisé par $1 pour aller  à  $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26733"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:26734"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26735"	"~"	""	"100"	"()"
"ls:fr:node:26736"	"! ~ utiliser par $1 d’un montant $2 pour  payer $3 à partir de $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:26737"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26738"	"$1 ~ $2"	"cherche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26739"	"$1, ~ en $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26740"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26741"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26742"	"~ de $1"	"cheveux"	"100"	"($1=X)"
"ls:fr:node:26743"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26744"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26745"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26746"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26747"	"~ qui sert à $1 pour nettoyer $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26749"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:26751"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26752"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26753"	"$1 ~ $2 parmi $3"	" choisit "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26754"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26755"	"~"	""	"100"	"()"
"ls:fr:node:26756"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26757"	"~"	""	"100"	"()"
"ls:fr:node:26758"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26759"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26760"	"$1 ~ $2 à $3"	" chuchote "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26761"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:26762"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26764"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:26765"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26766"	"~"	""	"100"	"()"
"ls:fr:node:26767"	"~ destiné à être fumé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26768"	"~ destinée à être fumée par $1"	""	"100"	"($1=X)"
"ls:fr:node:26771"	"~ où est $1"	""	"100"	"($1=X)"
"ls:fr:node:26773"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:26775"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:26778"	"$1 ~ parmi les $2"	" circule "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26779"	"~ qui servent à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26780"	"$1 ~ $2 à $3"	" cite "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26781"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26782"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:26783"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:26784"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26785"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26786"	"~ de $1 à $2 à cause de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26787"	"$1 ~ $2"	" claque "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26788"	"~ des $1"	""	"100"	"($1=X)"
"ls:fr:node:26789"	"$1 ~ $2 en $3"	" classe "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26790"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26792"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"ls:fr:node:26793"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26794"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26795"	"~ en $1"	""	"100"	"($1=X)"
"ls:fr:node:26796"	"~ de $3 où travaillent les $1 pour $2"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26798"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26800"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:26802"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26804"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26805"	"~ qui sert à $1 pour ranger $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26806"	"$1 ~ $2"	"cogne"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26807"	"$1 ~ $2 avec $3"	"coiffe"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26808"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26809"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26810"	"~ de $1"	""	"60"	"($1=X)"
"ls:fr:node:26811"	"$1 ~ $2 avec $3"	" coince "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26813"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26814"	"~ de $1 envers $2 du fait de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26815"	"~ qui sert à $1 pour envoyer $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26818"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26819"	"~ de $2 constituée des $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26820"	"~ où les $1 fournissent $2 aux $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26821"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26823"	"~ de $2 porté par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26824"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"ls:fr:node:26826"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26827"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26828"	"$1 ~ $2"	"combat"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26830"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26831"	"$1 ~ $2"	" commande "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26833"	"$1 ~"	" commence "	"100"	"($1=X)"
"ls:fr:node:26834"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:26835"	"$1 ~ $2"	" commente "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26837"	"$1 ~ $2"	"commet"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26838"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26839"	"~ où vivent les $1"	""	"100"	"($1=X)"
"ls:fr:node:26841"	"~ de $1 auprès de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26842"	"$1, qui est un ~ de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26843"	"$1 ~ $2 avec $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26845"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26846"	"~ de $2 à laquelle participent les  $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26847"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26849"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26850"	"~ de $1 à $2 au sujet de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26851"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26852"	"~ de $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26853"	"$1 ~ de la façon $2"	" se comporte "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26854"	"$1 ~ $2 avec $3"	" compose "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26855"	"$1 ~ $2"	"comprend"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26857"	"~ de $1 avec $2 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26859"	"$1 ~ $2"	" compte "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26860"	"$1 ~ $2 dans $3"	" concentre "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26863"	"~ que $1 donne pour $2 en jouant $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26864"	"~ par $1 de $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26865"	"$1 ~ $2"	" conçoit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26867"	"! $1 ~ $2 à $3 pour $4"	"condamne"	"90"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:26869"	"$1 ~ $2"	" conduit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26870"	"~ de $1 envers $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26872"	"$1 ~ $2 à $3"	" confie "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26873"	"$1 ~ $2 à $3 par $4"	" confirme"	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:26874"	"~ à $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26875"	"~ entre $1 et $2 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26880"	"$1 ~ $2"	" connaît "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26883"	"$1, qui est la ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26885"	"$1 ~ $2"	" considère "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26886"	"$1 ~ $2"	" consomme "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26887"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26888"	"$1 ~ $2"	"constate"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26889"	"$1 ~ $2 avec $3"	"construit "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26891"	"$1 ~ $2"	"contient"	"100"	"($1=X,$2=Y)"
"ls:fr:node:26892"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26893"	"$1 ~ $2"	" conteste "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26894"	"~"	""	"100"	"()"
"ls:fr:node:26895"	"$1 ~"	" continue "	"100"	"($1=X)"
"ls:fr:node:26898"	"~ entre $1 et $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26899"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26900"	"$1 ~ $2"	" contredit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26902"	"$1 ~ $2"	" contrôle "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26904"	"$1 ~ à $2"	" convient "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26905"	"~ de $1 avec $2 à propos de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26908"	"$1 ~ $2"	" copie "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26909"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26910"	"~"	""	"100"	"()"
"ls:fr:node:26911"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26912"	"~"	""	"100"	"()"
"ls:fr:node:26913"	"~ qui sert à $1 pour mettre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26914"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26915"	"~ de $1"	" cornes "	"100"	"($1=X)"
"ls:fr:node:26916"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26917"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26919"	"$1 ~ $2"	" corrige "	"100"	"($1=X,$2=Y)"
"ls:fr:node:26920"	"~ de $1 en signe de son appartenance à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26921"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26922"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26923"	"~"	""	"100"	"()"
"ls:fr:node:26924"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26925"	"$1 ~ $2 sur $3"	"couche"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26926"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26927"	"$1 ~ $2 sur $3"	" coud "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26928"	"$1 ~"	"coule "	"100"	"($1=X)"
"ls:fr:node:26929"	" ~ $2 (de $1)"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26930"	"~ utilisé par $1 pour se rendre à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26931"	"~ de $3 par $1 à $2"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26932"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26933"	"$1 ~ $2 avec $3"	"coupe"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:26934"	"~ formé par $1 et $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26935"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:26936"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:26937"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:26938"	"~ produit par $1"	""	"100"	"($1=X)"
"ls:fr:node:26939"	"~ (de $1)"	""	"100"	"($1=X)"
"ls:fr:node:26940"	"$1 ~"	"court"	"100"	"($1=X)"
