"node"	"example"	"occurrence"	"position"	"%"
"ls:fr:node:55125"	"ls:fr:ex:31547"	"130,135;"	"0"	"100"
"ls:fr:node:55125"	"ls:fr:ex:31548"	"189,194;"	"1"	"100"
"ls:fr:node:55126"	"ls:fr:ex:31545"	"169,174;"	"0"	"100"
"ls:fr:node:55126"	"ls:fr:ex:31546"	"144,149;"	"1"	"100"
"ls:fr:node:55127"	"ls:fr:ex:31549"	"47,52;"	"0"	"100"
"ls:fr:node:55128"	"ls:fr:ex:9051"	"210,218;"	"0"	"100"
"ls:fr:node:55128"	"ls:fr:ex:26079"	"86,94;"	"1"	"100"
"ls:fr:node:55128"	"ls:fr:ex:10348"	"82,90;"	"2"	"100"
"ls:fr:node:55129"	"ls:fr:ex:31550"	"64,73;"	"0"	"100"
"ls:fr:node:55129"	"ls:fr:ex:31551"	"52,61;"	"1"	"100"
"ls:fr:node:55130"	"ls:fr:ex:9511"	"596,608;"	"0"	"100"
"ls:fr:node:55131"	"ls:fr:ex:31560"	"46,57;"	"0"	"100"
"ls:fr:node:55131"	"ls:fr:ex:31565"	"33,43;"	"1"	"100"
"ls:fr:node:55132"	"ls:fr:ex:620"	"64,74;"	"0"	"100"
"ls:fr:node:55132"	"ls:fr:ex:31561"	"80,90;"	"1"	"100"
"ls:fr:node:55132"	"ls:fr:ex:31556"	"51,61;"	"2"	"100"
"ls:fr:node:55133"	"ls:fr:ex:31552"	"87,97;"	"0"	"100"
"ls:fr:node:55133"	"ls:fr:ex:31553"	"19,28;"	"1"	"100"
"ls:fr:node:55133"	"ls:fr:ex:31554"	"35,44;"	"2"	"100"
"ls:fr:node:55133"	"ls:fr:ex:31555"	"19,28;"	"3"	"100"
"ls:fr:node:55134"	"ls:fr:ex:31557"	"116,127;"	"0"	"100"
"ls:fr:node:55135"	"ls:fr:ex:31558"	"219,230;"	"0"	"100"
"ls:fr:node:55136"	"ls:fr:ex:10419"	"19,35;"	"0"	"100"
"ls:fr:node:55136"	"ls:fr:ex:4908"	"330,346;"	"1"	"100"
"ls:fr:node:55136"	"ls:fr:ex:8999"	"27,43;"	"2"	"100"
"ls:fr:node:55137"	"ls:fr:ex:31562"	"129,140;"	"0"	"100"
"ls:fr:node:55137"	"ls:fr:ex:31564"	"75,86;"	"1"	"100"
"ls:fr:node:55137"	"ls:fr:ex:34222"	"166,177;"	"2"	"100"
"ls:fr:node:55138"	"ls:fr:ex:11829"	"81,91;"	"0"	"100"
"ls:fr:node:55138"	"ls:fr:ex:28922"	"238,248;"	"1"	"100"
"ls:fr:node:55139"	"ls:fr:ex:32433"	"68,78;"	"0"	"100"
"ls:fr:node:55140"	"ls:fr:ex:14352"	"161,172;"	"0"	"100"
"ls:fr:node:55140"	"ls:fr:ex:25144"	"103,114;"	"1"	"100"
"ls:fr:node:55141"	"ls:fr:ex:13059"	"64,72;"	"0"	"100"
"ls:fr:node:55142"	"ls:fr:ex:19067"	"29,38;"	"0"	"100"
"ls:fr:node:55143"	"ls:fr:ex:31566"	"173,185;"	"0"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31572"	"100,109;"	"0"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31567"	"100,109;"	"1"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31573"	"66,75;"	"2"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31574"	"38,47;"	"3"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31575"	"132,141;"	"4"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31596"	"45,54;"	"5"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31598"	"169,178;"	"6"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31595"	"27,36;"	"7"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31597"	"87,96;"	"8"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31310"	"21,30;"	"9"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31612"	"121,130;"	"10"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31634"	"46,55;"	"11"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31635"	"100,109;"	"12"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31636"	"30,39;"	"13"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31619"	"109,118;"	"14"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31637"	"82,91;"	"15"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31638"	"16,25;"	"16"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31620"	"31,40;112,121;"	"17"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31581"	"52,61;"	"18"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31582"	"76,85;"	"19"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31576"	"330,339;"	"24"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31577"	"97,106;"	"25"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31578"	"125,134;"	"26"	"100"
"ls:fr:node:55144"	"ls:fr:ex:31579"	"54,63;"	"27"	"100"
"ls:fr:node:55145"	"ls:fr:ex:1097"	"30,40;"	"0"	"100"
"ls:fr:node:55146"	"ls:fr:ex:5373"	"138,148;"	"0"	"100"
"ls:fr:node:55147"	"ls:fr:ex:11279"	"259,267;"	"0"	"100"
"ls:fr:node:55147"	"ls:fr:ex:8559"	"113,121;"	"1"	"100"
"ls:fr:node:55148"	"ls:fr:ex:31568"	"157,166;"	"0"	"100"
"ls:fr:node:55148"	"ls:fr:ex:31569"	"74,83;"	"1"	"100"
"ls:fr:node:55148"	"ls:fr:ex:31570"	"49,58;"	"2"	"100"
"ls:fr:node:55148"	"ls:fr:ex:31571"	"266,275;"	"3"	"100"
"ls:fr:node:55149"	"ls:fr:ex:4883"	"134,140;"	"0"	"100"
"ls:fr:node:55149"	"ls:fr:ex:12319"	"63,75;"	"1"	"100"
"ls:fr:node:55151"	"ls:fr:ex:4088"	"24,41;"	"0"	"100"
"ls:fr:node:55153"	"ls:fr:ex:5077"	"54,59;"	"0"	"100"
"ls:fr:node:55154"	"ls:fr:ex:31589"	"134,144;"	"0"	"100"
"ls:fr:node:55155"	"ls:fr:ex:421"	"62,70;"	"0"	"100"
"ls:fr:node:55156"	"ls:fr:ex:31587"	"196,204;"	"0"	"100"
"ls:fr:node:55156"	"ls:fr:ex:31588"	"136,144;"	"1"	"100"
"ls:fr:node:55157"	"ls:fr:ex:21722"	"183,191;"	"0"	"100"
"ls:fr:node:55157"	"ls:fr:ex:31584"	"137,145;"	"1"	"100"
"ls:fr:node:55157"	"ls:fr:ex:31585"	"85,93;"	"2"	"100"
"ls:fr:node:55157"	"ls:fr:ex:31586"	"115,123;"	"3"	"100"
"ls:fr:node:55157"	"ls:fr:ex:29193"	"99,107;"	"4"	"100"
"ls:fr:node:55158"	"ls:fr:ex:21742"	"63,71;"	"0"	"100"
"ls:fr:node:55159"	"ls:fr:ex:31590"	"37,46;"	"0"	"100"
"ls:fr:node:55160"	"ls:fr:ex:31519"	"72,81;"	"0"	"100"
"ls:fr:node:55161"	"ls:fr:ex:29062"	"338,346;"	"0"	"100"
"ls:fr:node:55162"	"ls:fr:ex:14294"	"472,479;"	"0"	"100"
"ls:fr:node:55163"	"ls:fr:ex:28009"	"80,87;"	"0"	"100"
"ls:fr:node:55164"	"ls:fr:ex:25243"	"116,124;"	"0"	"100"
"ls:fr:node:55164"	"ls:fr:ex:2817"	"63,71;"	"1"	"100"
"ls:fr:node:55164"	"ls:fr:ex:23483"	"106,118;"	"2"	"100"
"ls:fr:node:55164"	"ls:fr:ex:12423"	"109,117;"	"3"	"100"
"ls:fr:node:55164"	"ls:fr:ex:27186"	"360,372;"	"4"	"100"
"ls:fr:node:55164"	"ls:fr:ex:17292"	"78,86;"	"5"	"100"
"ls:fr:node:55165"	"ls:fr:ex:6294"	"308,316;"	"0"	"100"
"ls:fr:node:55166"	"ls:fr:ex:19076"	"364,366;369,376;"	"0"	"100"
"ls:fr:node:55166"	"ls:fr:ex:3197"	"264,274;"	"1"	"100"
"ls:fr:node:55166"	"ls:fr:ex:30464"	"549,558;"	"2"	"100"
"ls:fr:node:55167"	"ls:fr:ex:30952"	"84,94;"	"0"	"100"
"ls:fr:node:55168"	"ls:fr:ex:23316"	"82,94;"	"0"	"100"
"ls:fr:node:55169"	"ls:fr:ex:31599"	"212,223;"	"0"	"100"
"ls:fr:node:55170"	"ls:fr:ex:31600"	"182,193;"	"0"	"100"
"ls:fr:node:55171"	"ls:fr:ex:31601"	"38,49;"	"0"	"100"
"ls:fr:node:55172"	"ls:fr:ex:29105"	"161,173;"	"0"	"100"
"ls:fr:node:55173"	"ls:fr:ex:10217"	"25,31;"	"0"	"100"
"ls:fr:node:55174"	"ls:fr:ex:31602"	"117,131;"	"0"	"100"
"ls:fr:node:55175"	"ls:fr:ex:31603"	"184,189;"	"0"	"100"
"ls:fr:node:55175"	"ls:fr:ex:31604"	"29,34;"	"1"	"100"
"ls:fr:node:55175"	"ls:fr:ex:31605"	"263,268;"	"2"	"100"
"ls:fr:node:55176"	"ls:fr:ex:31606"	"140,145;"	"0"	"100"
"ls:fr:node:55176"	"ls:fr:ex:11550"	"58,63;"	"1"	"100"
"ls:fr:node:55176"	"ls:fr:ex:31607"	"199,204;"	"2"	"100"
"ls:fr:node:55177"	"ls:fr:ex:31608"	"42,47;"	"0"	"100"
"ls:fr:node:55177"	"ls:fr:ex:31609"	"32,37;172,177;"	"1"	"100"
"ls:fr:node:55177"	"ls:fr:ex:31610"	"156,161;235,240;"	"2"	"100"
"ls:fr:node:55178"	"ls:fr:ex:26969"	"129,135;"	"0"	"100"
"ls:fr:node:55178"	"ls:fr:ex:25415"	"166,172;"	"1"	"100"
"ls:fr:node:55179"	"ls:fr:ex:19866"	"159,165;"	"0"	"100"
"ls:fr:node:55179"	"ls:fr:ex:9058"	"65,71;"	"1"	"100"
"ls:fr:node:55180"	"ls:fr:ex:31611"	"135,145;"	"0"	"100"
"ls:fr:node:55181"	"ls:fr:ex:31605"	"200,206;"	"0"	"100"
"ls:fr:node:55182"	"ls:fr:ex:31615"	"294,303;"	"0"	"100"
"ls:fr:node:55182"	"ls:fr:ex:31617"	"404,413;"	"1"	"100"
"ls:fr:node:55182"	"ls:fr:ex:31613"	"184,193;"	"2"	"100"
"ls:fr:node:55182"	"ls:fr:ex:31614"	"225,234;"	"3"	"100"
"ls:fr:node:55182"	"ls:fr:ex:31631"	"73,82;"	"4"	"100"
"ls:fr:node:55182"	"ls:fr:ex:31632"	"347,356;"	"5"	"100"
"ls:fr:node:55183"	"ls:fr:ex:31616"	"127,132;"	"0"	"100"
"ls:fr:node:55184"	"ls:fr:ex:31618"	"91,98;"	"0"	"100"
"ls:fr:node:55185"	"ls:fr:ex:31620"	"140,151;"	"0"	"100"
"ls:fr:node:55185"	"ls:fr:ex:31619"	"134,145;"	"1"	"100"
"ls:fr:node:55185"	"ls:fr:ex:31621"	"38,49;"	"2"	"100"
"ls:fr:node:55185"	"ls:fr:ex:31622"	"57,68;"	"3"	"100"
"ls:fr:node:55185"	"ls:fr:ex:31624"	"88,99;"	"4"	"100"
"ls:fr:node:55186"	"ls:fr:ex:15524"	"25,30;"	"0"	"100"
"ls:fr:node:55187"	"ls:fr:ex:30137"	"28,36;"	"0"	"100"
"ls:fr:node:55188"	"ls:fr:ex:31625"	"96,107;"	"0"	"100"
"ls:fr:node:55188"	"ls:fr:ex:31627"	"27,38;"	"2"	"100"
"ls:fr:node:55188"	"ls:fr:ex:31628"	"99,110;"	"3"	"100"
"ls:fr:node:55189"	"ls:fr:ex:31629"	"35,46;"	"0"	"100"
"ls:fr:node:55189"	"ls:fr:ex:31633"	"246,258;"	"1"	"100"
"ls:fr:node:55190"	"ls:fr:ex:31630"	"188,199;"	"0"	"100"
"ls:fr:node:55192"	"ls:fr:ex:9523"	"16,27;"	"0"	"100"
"ls:fr:node:55193"	"ls:fr:ex:25943"	"52,60;"	"0"	"100"
"ls:fr:node:55194"	"ls:fr:ex:31640"	"36,60;"	"0"	"100"
"ls:fr:node:55194"	"ls:fr:ex:31641"	"134,149;"	"1"	"100"
"ls:fr:node:55194"	"ls:fr:ex:31642"	"100,115;"	"2"	"100"
"ls:fr:node:55194"	"ls:fr:ex:28505"	"107,131;"	"3"	"100"
"ls:fr:node:55195"	"ls:fr:ex:31643"	"86,103;"	"0"	"100"
"ls:fr:node:55196"	"ls:fr:ex:12659"	"287,296;"	"0"	"100"
"ls:fr:node:55196"	"ls:fr:ex:15297"	"148,157;"	"1"	"100"
"ls:fr:node:55197"	"ls:fr:ex:31644"	"137,146;"	"0"	"100"
"ls:fr:node:55198"	"ls:fr:ex:31645"	"126,134;"	"0"	"100"
"ls:fr:node:55199"	"ls:fr:ex:14331"	"185,199;"	"0"	"100"
"ls:fr:node:55199"	"ls:fr:ex:2345"	"20,34;"	"1"	"100"
"ls:fr:node:55200"	"ls:fr:ex:17502"	"97,103;"	"0"	"100"
"ls:fr:node:55200"	"ls:fr:ex:6724"	"130,136;"	"1"	"100"
"ls:fr:node:55200"	"ls:fr:ex:2391"	"151,158;"	"2"	"100"
"ls:fr:node:55200"	"ls:fr:ex:7536"	"122,128;"	"3"	"100"
"ls:fr:node:55200"	"ls:fr:ex:12291"	"43,50;"	"4"	"100"
"ls:fr:node:55200"	"ls:fr:ex:14399"	"180,186;"	"5"	"100"
"ls:fr:node:55201"	"ls:fr:ex:24467"	"216,222;"	"0"	"100"
"ls:fr:node:55202"	"ls:fr:ex:13666"	"206,214;"	"0"	"100"
"ls:fr:node:55202"	"ls:fr:ex:23700"	"94,101;"	"1"	"100"
"ls:fr:node:55202"	"ls:fr:ex:12370"	"52,58;"	"2"	"100"
"ls:fr:node:55203"	"ls:fr:ex:21847"	"74,87;"	"0"	"100"
"ls:fr:node:55204"	"ls:fr:ex:13283"	"288,296;"	"0"	"100"
"ls:fr:node:55205"	"ls:fr:ex:31650"	"121,128;"	"0"	"100"
"ls:fr:node:55206"	"ls:fr:ex:31652"	"155,169;"	"0"	"100"
"ls:fr:node:55206"	"ls:fr:ex:31651"	"50,65;"	"1"	"100"
"ls:fr:node:55207"	"ls:fr:ex:7365"	"75,87;"	"0"	"100"
"ls:fr:node:55208"	"ls:fr:ex:31653"	"435,448;"	"0"	"100"
"ls:fr:node:55209"	"ls:fr:ex:31653"	"54,68;"	"0"	"100"
"ls:fr:node:55210"	"ls:fr:ex:31654"	"103,125;"	"0"	"100"
"ls:fr:node:55211"	"ls:fr:ex:31655"	"63,72;"	"0"	"100"
"ls:fr:node:55212"	"ls:fr:ex:416"	"160,171;"	"0"	"100"
"ls:fr:node:55213"	"ls:fr:ex:31657"	"51,76;"	"0"	"100"
"ls:fr:node:55214"	"ls:fr:ex:7393"	"21,28;"	"0"	"100"
"ls:fr:node:55214"	"ls:fr:ex:1963"	"104,111;"	"1"	"100"
"ls:fr:node:55214"	"ls:fr:ex:31656"	"87,101;"	"2"	"100"
"ls:fr:node:55215"	"ls:fr:ex:31658"	"138,162;"	"0"	"100"
"ls:fr:node:55216"	"ls:fr:ex:31659"	"226,243;"	"0"	"100"
"ls:fr:node:55217"	"ls:fr:ex:31660"	"132,137;"	"0"	"100"
"ls:fr:node:55217"	"ls:fr:ex:31557"	"52,57;"	"1"	"100"
"ls:fr:node:55218"	"ls:fr:ex:31663"	"61,67;"	"0"	"100"
"ls:fr:node:55219"	"ls:fr:ex:31665"	"36,43;"	"0"	"100"
"ls:fr:node:55219"	"ls:fr:ex:31666"	"71,78;"	"1"	"100"
"ls:fr:node:55220"	"ls:fr:ex:31667"	"83,91;"	"0"	"100"
"ls:fr:node:55220"	"ls:fr:ex:3730"	"355,363;"	"1"	"100"
"ls:fr:node:55221"	"ls:fr:ex:21785"	"152,157;"	"0"	"100"
"ls:fr:node:55222"	"ls:fr:ex:31668"	"40,48;"	"0"	"100"
"ls:fr:node:55222"	"ls:fr:ex:31669"	"21,29;"	"1"	"100"
"ls:fr:node:55222"	"ls:fr:ex:31670"	"19,27;"	"2"	"100"
"ls:fr:node:55222"	"ls:fr:ex:31671"	"19,27;"	"3"	"100"
"ls:fr:node:55222"	"ls:fr:ex:31672"	"63,71;"	"4"	"100"
"ls:fr:node:55222"	"ls:fr:ex:31673"	"126,134;"	"5"	"100"
"ls:fr:node:55223"	"ls:fr:ex:7523"	"193,211;"	"0"	"100"
"ls:fr:node:55224"	"ls:fr:ex:31866"	"20,23;"	"0"	"100"
"ls:fr:node:55225"	"ls:fr:ex:31674"	"66,73;"	"0"	"100"
"ls:fr:node:55225"	"ls:fr:ex:31678"	"115,123;"	"1"	"100"
"ls:fr:node:55225"	"ls:fr:ex:28978"	"31,39;"	"2"	"100"
"ls:fr:node:55225"	"ls:fr:ex:31675"	"93,102;"	"3"	"100"
"ls:fr:node:55225"	"ls:fr:ex:31676"	"47,55;"	"4"	"100"
"ls:fr:node:55225"	"ls:fr:ex:31677"	"72,83;"	"5"	"100"
"ls:fr:node:55225"	"ls:fr:ex:31679"	"176,184;186,194;"	"6"	"100"
"ls:fr:node:55225"	"ls:fr:ex:16414"	"235,242;"	"8"	"100"
"ls:fr:node:55226"	"ls:fr:ex:31680"	"124,135;"	"0"	"100"
"ls:fr:node:55226"	"ls:fr:ex:31682"	"51,62;"	"1"	"100"
"ls:fr:node:55227"	"ls:fr:ex:4952"	"515,533;"	"0"	"100"
"ls:fr:node:55229"	"ls:fr:ex:31681"	"111,122;"	"0"	"100"
"ls:fr:node:55229"	"ls:fr:ex:31683"	"61,72;"	"1"	"100"
"ls:fr:node:55230"	"ls:fr:ex:31684"	"141,151;"	"0"	"100"
"ls:fr:node:55231"	"ls:fr:ex:24297"	"177,189;"	"0"	"100"
"ls:fr:node:55232"	"ls:fr:ex:30698"	"92,100;"	"0"	"100"
"ls:fr:node:55232"	"ls:fr:ex:31613"	"172,180;"	"1"	"100"
"ls:fr:node:55233"	"ls:fr:ex:31687"	"102,110;"	"0"	"100"
"ls:fr:node:55233"	"ls:fr:ex:31688"	"166,174;"	"1"	"100"
"ls:fr:node:55234"	"ls:fr:ex:31686"	"78,87;"	"0"	"100"
"ls:fr:node:55234"	"ls:fr:ex:31689"	"93,100;"	"1"	"100"
"ls:fr:node:55235"	"ls:fr:ex:31690"	"60,69;"	"0"	"100"
"ls:fr:node:55236"	"ls:fr:ex:31691"	"396,405;"	"0"	"100"
"ls:fr:node:55237"	"ls:fr:ex:31692"	"213,223;"	"0"	"100"
"ls:fr:node:55238"	"ls:fr:ex:31694"	"228,235;"	"0"	"100"
"ls:fr:node:55240"	"ls:fr:ex:31698"	"64,71;"	"0"	"100"
"ls:fr:node:55241"	"ls:fr:ex:31699"	"66,73;"	"0"	"100"
"ls:fr:node:55242"	"ls:fr:ex:818"	"151,159;"	"0"	"100"
"ls:fr:node:55242"	"ls:fr:ex:832"	"72,79;"	"1"	"100"
"ls:fr:node:55242"	"ls:fr:ex:21321"	"154,162;"	"2"	"100"
"ls:fr:node:55242"	"ls:fr:ex:2193"	"50,57;"	"3"	"100"
"ls:fr:node:55243"	"ls:fr:ex:17992"	"185,192;"	"0"	"100"
"ls:fr:node:55244"	"ls:fr:ex:15777"	"243,250;"	"0"	"100"
"ls:fr:node:55244"	"ls:fr:ex:20011"	"110,117;"	"1"	"100"
"ls:fr:node:55245"	"ls:fr:ex:31700"	"52,59;"	"0"	"100"
"ls:fr:node:55246"	"ls:fr:ex:31701"	"124,138;"	"0"	"100"
"ls:fr:node:55248"	"ls:fr:ex:31719"	"23,30;"	"0"	"100"
"ls:fr:node:55248"	"ls:fr:ex:31720"	"28,35;"	"1"	"100"
"ls:fr:node:55249"	"ls:fr:ex:31721"	"29,35;"	"0"	"100"
"ls:fr:node:55249"	"ls:fr:ex:31723"	"60,68;"	"1"	"100"
"ls:fr:node:55250"	"ls:fr:ex:31722"	"392,399;"	"0"	"100"
"ls:fr:node:55251"	"ls:fr:ex:31728"	"37,45;"	"0"	"100"
"ls:fr:node:55251"	"ls:fr:ex:31729"	"50,58;"	"1"	"100"
"ls:fr:node:55252"	"ls:fr:ex:858"	"54,60;"	"0"	"100"
"ls:fr:node:55252"	"ls:fr:ex:4122"	"44,50;"	"1"	"100"
"ls:fr:node:55253"	"ls:fr:ex:27096"	"99,104;"	"0"	"100"
"ls:fr:node:55254"	"ls:fr:ex:10700"	"21,26;"	"0"	"100"
"ls:fr:node:55255"	"ls:fr:ex:17585"	"291,296;"	"0"	"100"
"ls:fr:node:55255"	"ls:fr:ex:16157"	"78,83;"	"1"	"100"
"ls:fr:node:55256"	"ls:fr:ex:31730"	"51,57;"	"0"	"100"
"ls:fr:node:55257"	"ls:fr:ex:31731"	"34,39;"	"0"	"100"
"ls:fr:node:55258"	"ls:fr:ex:31732"	"223,248;"	"0"	"100"
"ls:fr:node:55259"	"ls:fr:ex:7093"	"174,186;"	"0"	"100"
"ls:fr:node:55260"	"ls:fr:ex:14689"	"122,131;"	"0"	"100"
"ls:fr:node:55260"	"ls:fr:ex:27120"	"131,140;"	"1"	"100"
"ls:fr:node:55260"	"ls:fr:ex:31356"	"168,177;"	"2"	"100"
"ls:fr:node:55260"	"ls:fr:ex:10305"	"59,68;"	"3"	"100"
"ls:fr:node:55260"	"ls:fr:ex:25859"	"205,214;"	"4"	"100"
"ls:fr:node:55261"	"ls:fr:ex:8556"	"201,210;"	"0"	"100"
"ls:fr:node:55261"	"ls:fr:ex:3130"	"102,111;"	"1"	"100"
"ls:fr:node:55261"	"ls:fr:ex:11245"	"39,48;"	"2"	"100"
"ls:fr:node:55262"	"ls:fr:ex:31734"	"75,81;"	"0"	"100"
"ls:fr:node:55262"	"ls:fr:ex:31735"	"139,144;314,319;"	"1"	"100"
"ls:fr:node:55262"	"ls:fr:ex:31739"	"111,116;"	"2"	"100"
"ls:fr:node:55262"	"ls:fr:ex:31740"	"104,109;"	"3"	"100"
"ls:fr:node:55262"	"ls:fr:ex:31736"	"19,24;41,46;"	"4"	"100"
"ls:fr:node:55262"	"ls:fr:ex:31737"	"19,24;"	"5"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31741"	"100,106;"	"0"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31742"	"115,120;"	"1"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31743"	"98,103;"	"2"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31745"	"137,142;"	"3"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31746"	"99,104;110,116;"	"4"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31747"	"33,38;"	"5"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31748"	"52,57;"	"6"	"100"
"ls:fr:node:55263"	"ls:fr:ex:31749"	"91,96;"	"7"	"100"
"ls:fr:node:55263"	"ls:fr:ex:10222"	"33,38;"	"8"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31763"	"37,42;"	"0"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31764"	"79,84;"	"1"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31765"	"157,162;"	"2"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31766"	"207,212;"	"3"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31767"	"85,91;"	"4"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31769"	"167,172;"	"5"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31770"	"62,67;"	"7"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31771"	"330,335;"	"8"	"100"
"ls:fr:node:55264"	"ls:fr:ex:31778"	"135,140;"	"9"	"100"
"ls:fr:node:55265"	"ls:fr:ex:30730"	"54,61;"	"0"	"100"
"ls:fr:node:55266"	"ls:fr:ex:30697"	"112,120;"	"0"	"100"
"ls:fr:node:55266"	"ls:fr:ex:30727"	"45,52;"	"1"	"100"
"ls:fr:node:55266"	"ls:fr:ex:31816"	"31,40;"	"2"	"100"
"ls:fr:node:55266"	"ls:fr:ex:31817"	"162,169;"	"3"	"100"
"ls:fr:node:55267"	"ls:fr:ex:31782"	"118,124;"	"0"	"100"
"ls:fr:node:55267"	"ls:fr:ex:31777"	"97,102;"	"1"	"100"
"ls:fr:node:55268"	"ls:fr:ex:31778"	"41,52;"	"0"	"100"
"ls:fr:node:55269"	"ls:fr:ex:31780"	"145,150;"	"0"	"100"
"ls:fr:node:55269"	"ls:fr:ex:31781"	"95,102;"	"1"	"100"
"ls:fr:node:55269"	"ls:fr:ex:31779"	"46,51;"	"2"	"100"
"ls:fr:node:55270"	"ls:fr:ex:10320"	"52,57;"	"0"	"100"
"ls:fr:node:55270"	"ls:fr:ex:19776"	"83,88;"	"1"	"100"
"ls:fr:node:55272"	"ls:fr:ex:31792"	"50,58;"	"0"	"100"
"ls:fr:node:55274"	"ls:fr:ex:19535"	"57,63;"	"0"	"100"
"ls:fr:node:55274"	"ls:fr:ex:31783"	"60,66;"	"1"	"100"
"ls:fr:node:55274"	"ls:fr:ex:31726"	"114,120;"	"3"	"100"
"ls:fr:node:55274"	"ls:fr:ex:31801"	"359,372;"	"4"	"100"
"ls:fr:node:55275"	"ls:fr:ex:31712"	"51,62;"	"0"	"100"
"ls:fr:node:55275"	"ls:fr:ex:23840"	"64,75;"	"1"	"100"
"ls:fr:node:55275"	"ls:fr:ex:5535"	"37,48;199,210;"	"2"	"100"
"ls:fr:node:55275"	"ls:fr:ex:20198"	"72,83;"	"3"	"100"
"ls:fr:node:55275"	"ls:fr:ex:2175"	"77,89;"	"4"	"100"
"ls:fr:node:55275"	"ls:fr:ex:31787"	"70,81;"	"5"	"100"
"ls:fr:node:55275"	"ls:fr:ex:31789"	"112,123;"	"6"	"100"
"ls:fr:node:55275"	"ls:fr:ex:31788"	"19,30;136,147;"	"7"	"100"
"ls:fr:node:55276"	"ls:fr:ex:31790"	"28,33;"	"0"	"100"
"ls:fr:node:55277"	"ls:fr:ex:31791"	"236,250;"	"0"	"100"
"ls:fr:node:55278"	"ls:fr:ex:31793"	"35,42;"	"0"	"100"
"ls:fr:node:55279"	"ls:fr:ex:31794"	"212,227;"	"0"	"100"
"ls:fr:node:55280"	"ls:fr:ex:31795"	"42,57;"	"0"	"100"
"ls:fr:node:55281"	"ls:fr:ex:31708"	"136,144;"	"0"	"100"
"ls:fr:node:55281"	"ls:fr:ex:31797"	"89,96;"	"1"	"100"
"ls:fr:node:55281"	"ls:fr:ex:31796"	"148,157;"	"2"	"100"
"ls:fr:node:55281"	"ls:fr:ex:31786"	"198,204;"	"3"	"100"
"ls:fr:node:55281"	"ls:fr:ex:31785"	"67,73;"	"4"	"100"
"ls:fr:node:55281"	"ls:fr:ex:31784"	"106,112;"	"5"	"100"
"ls:fr:node:55282"	"ls:fr:ex:28486"	"113,123;"	"0"	"100"
"ls:fr:node:55283"	"ls:fr:ex:11475"	"65,72;"	"0"	"100"
"ls:fr:node:55284"	"ls:fr:ex:31803"	"20,35;"	"0"	"100"
"ls:fr:node:55284"	"ls:fr:ex:31804"	"23,36;"	"1"	"100"
"ls:fr:node:55285"	"ls:fr:ex:3428"	"76,83;"	"0"	"100"
"ls:fr:node:55285"	"ls:fr:ex:4543"	"56,63;"	"1"	"100"
"ls:fr:node:55285"	"ls:fr:ex:292"	"71,79;"	"2"	"100"
"ls:fr:node:55285"	"ls:fr:ex:12885"	"112,120;"	"3"	"100"
"ls:fr:node:55285"	"ls:fr:ex:21049"	"36,43;"	"4"	"100"
"ls:fr:node:55286"	"ls:fr:ex:18677"	"248,254;"	"0"	"100"
"ls:fr:node:55286"	"ls:fr:ex:9934"	"314,320;"	"1"	"100"
"ls:fr:node:55287"	"ls:fr:ex:3654"	"112,122;"	"0"	"100"
"ls:fr:node:55287"	"ls:fr:ex:244"	"321,332;"	"1"	"100"
